0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
6.17,66.2,3298.43,4.11,53.74,138.54,201.25,569.21,73.0,102.0,16.62,0.01,810.0,14.0,1.09,0.0,1.09,-0.29,-1.37,3.17,0.93,3.83,0.18,239.69,1.08,69.09,0.21,0.19,1.12,25.73,29.93,0.1,0.15,0.25,0.2,0.19,98.7,0.22,1641.0,16.77,74.7,162000.0,114.0,626.25,108.15,20.0,35.0,0.0
6.3,66.01,6138.39,4.11,53.74,138.54,201.25,569.21,73.0,102.0,14.45,0.0,900.0,14.0,1.22,0.0,1.22,-0.41,-1.49,7.3,1.62,3.83,0.18,239.69,0.99,69.09,0.21,0.19,1.03,24.44,32.7,0.13,0.16,0.29,0.21,0.18,113.5,0.2,1641.0,13.3,68.26,186300.0,159.0,481.09,99.26,23.0,36.0,0.0
5.91,66.16,3845.94,6.12,87.83,145.46,254.56,890.95,73.0,102.0,20.94,0.0,1170.0,19.0,1.09,0.0,1.09,-0.14,-0.84,3.33,0.4,3.83,0.18,239.69,1.02,69.09,0.16,0.15,1.06,41.91,59.76,0.14,0.09,0.24,0.16,0.15,113.0,0.16,2366.0,11.03,70.21,267300.0,131.0,622.15,22.18,33.0,37.0,0.0
5.98,66.11,3285.95,6.47,84.66,105.89,201.25,685.42,73.0,102.0,9.6,0.01,990.0,14.0,1.09,0.0,1.09,-0.49,-1.01,2.91,0.86,3.83,0.18,239.69,1.06,69.09,0.15,0.14,1.1,46.5,53.18,0.06,0.13,0.19,0.15,0.14,112.5,0.17,1080.0,12.11,73.27,121500.0,156.0,582.13,32.47,15.0,38.0,0.0
5.98,66.07,3406.44,2.35,196.33,328.84,509.12,774.21,73.0,102.0,15.5,0.0,1080.0,18.0,1.22,0.0,1.22,-0.42,-0.84,8.87,1.94,3.83,0.18,239.69,0.99,69.09,0.21,0.18,1.03,24.62,38.56,0.13,0.13,0.26,0.21,0.19,155.1,0.24,2403.0,16.65,68.54,372600.0,142.0,549.41,22.0,46.0,39.0,0.0
6.06,66.07,3547.01,3.27,36.74,165.0,180.0,540.0,73.0,102.0,15.4,0.0,810.0,10.0,1.22,0.0,1.22,-0.56,-0.98,5.11,1.52,3.83,0.18,239.69,1.04,69.09,0.18,0.17,1.08,32.56,41.4,0.05,0.15,0.2,0.18,0.17,110.0,0.16,1694.0,11.56,71.91,186300.0,178.0,544.09,45.17,23.0,40.0,0.0
6.09,66.16,3426.57,4.26,183.66,389.98,649.0,1659.52,73.0,102.0,24.63,0.0,1890.0,31.0,1.22,0.0,1.22,-0.29,-1.04,2.61,0.42,3.83,0.18,239.69,1.1,69.09,0.17,0.16,1.15,38.27,48.57,0.13,0.1,0.23,0.18,0.17,188.5,0.17,4642.0,12.8,76.33,874800.0,140.0,603.7,74.38,108.0,41.0,0.0
6.0,66.13,3254.06,3.27,53.88,148.25,201.25,484.66,73.0,102.0,12.89,0.01,1170.0,16.0,1.22,0.0,1.22,-0.54,-0.97,2.88,0.77,3.83,0.18,239.69,1.06,69.09,0.16,0.14,1.1,42.36,51.32,0.05,0.13,0.18,0.16,0.15,106.3,0.12,1371.0,8.79,73.44,145800.0,159.0,593.5,42.56,18.0,42.0,0.0
7.22,66.37,22431.39,1.54,97.39,184.87,284.6,284.6,73.0,102.0,6.64,0.0,360.0,7.0,1.22,0.0,1.22,-0.48,-2.41,3.05,1.08,3.83,0.18,239.69,1.2,69.09,0.23,0.25,1.24,19.4,17.18,0.06,0.19,0.25,0.23,0.24,130.6,0.26,868.0,21.51,82.64,113400.0,21.0,654.64,445.21,14.0,43.0,0.0
5.97,66.17,3235.6,3.16,73.6,290.22,371.08,917.82,73.0,102.0,15.15,0.0,1530.0,25.0,1.22,0.0,1.22,-0.37,-1.01,2.93,0.46,3.83,0.18,239.69,1.04,69.09,0.2,0.18,1.08,27.79,40.06,0.1,0.14,0.25,0.2,0.18,163.5,0.17,2477.0,12.04,71.7,405000.0,166.0,624.34,43.68,50.0,44.0,0.0
6.24,66.24,3322.09,3.16,0.0,90.0,90.0,284.6,73.0,102.0,9.85,0.01,540.0,6.0,1.09,0.0,1.09,-0.3,-1.32,2.65,0.3,3.83,0.18,239.69,0.98,69.09,0.19,0.18,1.02,26.71,41.69,0.04,0.17,0.21,0.19,0.18,95.1,0.12,937.0,8.12,67.64,89100.0,109.0,644.55,133.91,11.0,45.0,0.0
6.48,66.01,8227.75,6.0,82.45,123.75,270.0,742.16,73.0,102.0,10.34,0.0,630.0,9.0,1.22,0.0,1.22,-0.76,-1.63,4.38,1.43,3.83,0.18,239.69,1.02,69.09,0.24,0.22,1.06,18.54,27.44,0.11,0.18,0.28,0.24,0.21,118.7,0.23,1228.0,15.87,70.33,145800.0,13.0,464.39,153.39,18.0,46.0,0.0
6.38,65.99,7230.66,5.14,71.39,94.25,201.25,484.66,73.0,102.0,10.02,0.01,630.0,10.0,1.22,0.0,1.22,-0.54,-1.42,2.51,0.5,3.83,0.18,239.69,0.99,69.09,0.18,0.18,1.03,31.53,36.41,0.04,0.16,0.2,0.18,0.18,102.5,0.16,1027.0,11.25,68.62,105300.0,159.0,460.62,118.31,13.0,47.0,0.0
6.2,66.09,4412.35,4.25,40.25,108.0,180.0,458.91,73.0,102.0,10.75,0.0,450.0,6.0,1.22,0.0,1.22,-0.77,-1.03,4.27,1.09,3.83,0.18,239.69,0.97,69.09,0.2,0.17,1.0,26.01,47.18,0.06,0.16,0.22,0.2,0.18,99.0,0.15,1064.0,9.94,66.69,105300.0,13.0,547.92,89.92,13.0,48.0,0.0
6.06,66.06,3580.89,3.16,113.84,180.0,360.0,569.21,73.0,102.0,12.28,0.0,540.0,9.0,1.22,0.0,1.22,-0.67,-0.97,2.89,0.34,3.83,0.18,239.69,0.99,69.09,0.19,0.2,1.03,29.23,28.91,0.06,0.14,0.2,0.18,0.19,117.7,0.22,1445.0,15.1,68.43,170100.0,12.0,537.0,41.86,21.0,49.0,0.0
7.88,66.12,29232.18,4.0,90.0,63.64,127.28,254.56,73.0,102.0,7.1,0.0,450.0,8.0,1.22,0.0,1.22,-0.48,-2.05,4.24,1.33,3.83,0.18,239.69,1.01,69.09,0.22,0.21,1.05,20.73,27.07,0.07,0.2,0.27,0.23,0.22,117.0,0.16,831.0,11.36,69.67,97200.0,141.0,428.5,582.67,12.0,50.0,0.0
6.36,66.27,5799.46,3.77,109.35,167.14,270.0,630.0,73.0,102.0,11.46,0.0,810.0,12.0,1.22,0.0,1.22,-0.5,-1.76,2.93,0.79,3.83,0.18,239.69,1.03,69.09,0.2,0.19,1.07,26.08,31.83,0.04,0.17,0.22,0.19,0.18,127.5,0.19,1461.0,13.7,70.96,186300.0,179.0,659.17,176.96,23.0,51.0,0.0
6.18,65.81,11048.85,2.59,69.35,187.17,284.6,484.66,73.0,102.0,6.51,0.0,630.0,10.0,1.1,0.0,1.1,-0.52,-0.96,2.5,0.46,3.83,0.18,239.69,0.96,69.09,0.22,0.18,1.0,21.4,35.93,0.08,0.17,0.26,0.22,0.18,149.7,0.18,974.0,11.73,66.61,145800.0,26.0,353.39,22.11,18.0,52.0,0.0
5.98,65.98,5321.4,1.29,90.91,287.93,402.49,371.08,73.0,102.0,12.54,0.0,810.0,12.0,1.22,0.0,1.22,-0.38,-0.73,4.0,0.78,3.83,0.18,239.69,1.03,69.09,0.46,0.33,1.07,17.2,32.11,0.71,0.16,0.87,0.5,0.4,129.6,0.15,1625.0,10.83,71.46,210600.0,70.0,493.0,3.69,26.0,53.0,0.0
6.15,65.81,11210.5,3.37,49.3,144.0,180.0,484.66,73.0,102.0,8.37,0.0,360.0,5.0,1.1,0.0,1.1,-0.58,-1.01,2.63,-0.32,3.83,0.18,239.69,1.02,69.09,0.17,0.14,1.05,36.9,71.21,0.05,0.14,0.19,0.17,0.14,116.4,0.12,974.0,8.45,70.14,113400.0,16.0,355.07,12.79,14.0,54.0,0.0
6.31,66.25,4373.08,9.0,73.48,42.43,127.28,381.84,73.0,102.0,8.37,0.0,540.0,8.0,1.09,0.0,1.09,-0.51,-1.77,2.45,0.2,3.83,0.18,239.69,1.0,69.09,0.19,0.18,1.04,30.14,48.63,0.11,0.13,0.24,0.19,0.19,116.4,0.09,974.0,5.95,68.93,113400.0,39.0,651.43,159.07,14.0,55.0,0.0
6.2,66.23,3208.91,12.65,63.64,31.82,127.28,402.49,73.0,102.0,8.86,0.01,630.0,7.0,1.22,0.0,1.22,-0.56,-1.36,1.78,0.55,3.83,0.18,239.69,1.07,69.09,0.18,0.17,1.11,32.52,40.65,0.05,0.15,0.21,0.18,0.17,95.6,0.17,847.0,12.78,73.9,81000.0,149.0,640.1,122.0,10.0,56.0,0.0
6.17,66.17,3615.6,3.64,49.3,126.0,180.0,458.91,73.0,102.0,10.66,0.01,630.0,9.0,1.22,0.0,1.22,-0.48,-1.42,3.67,0.98,3.83,0.18,239.69,1.03,69.09,0.18,0.16,1.07,31.31,45.82,0.04,0.16,0.2,0.18,0.17,106.8,0.14,1138.0,9.64,71.27,121500.0,167.0,605.8,99.27,15.0,57.0,0.0
5.97,66.18,3452.52,1.5,90.0,180.0,270.0,270.0,73.0,102.0,11.67,0.01,630.0,8.0,1.09,0.0,1.09,-0.17,-0.93,2.35,0.49,3.83,0.18,239.69,1.03,69.09,0.16,0.15,1.07,42.59,47.02,0.07,0.13,0.2,0.16,0.15,102.0,0.16,1191.0,11.22,71.33,121500.0,100.0,631.53,44.27,15.0,58.0,0.0
6.22,66.09,4556.99,3.82,73.48,84.85,127.28,324.5,73.0,102.0,8.04,0.0,450.0,5.0,1.09,0.0,1.09,-0.45,-1.41,2.94,0.8,3.83,0.18,239.69,1.01,69.09,0.2,0.2,1.05,24.8,30.15,0.06,0.17,0.22,0.2,0.2,110.0,0.22,884.0,15.33,69.75,97200.0,28.0,546.08,97.58,12.0,59.0,0.0
7.51,66.4,27574.13,16.0,63.64,31.82,127.28,509.12,73.0,102.0,13.02,0.0,540.0,8.0,1.09,0.0,1.09,-0.34,-2.25,3.03,0.1,3.83,0.18,239.69,1.04,69.09,0.27,0.27,1.08,14.8,19.75,0.13,0.2,0.33,0.27,0.27,102.8,0.3,1339.0,21.29,71.76,137700.0,136.0,656.94,534.35,17.0,60.0,0.0
6.42,65.99,7660.83,4.53,132.89,115.81,324.5,524.79,73.0,102.0,16.2,0.0,810.0,12.0,1.1,0.0,1.1,-0.44,-1.39,3.01,0.82,3.83,0.18,239.69,1.07,69.09,0.19,0.19,1.11,30.13,29.92,0.1,0.13,0.23,0.19,0.19,104.9,0.2,1699.0,15.03,73.86,178200.0,126.0,459.91,133.64,22.0,61.0,0.0
6.34,65.59,21427.46,9.0,46.48,60.0,90.0,540.0,73.0,102.0,8.05,0.01,540.0,6.0,0.36,0.87,1.23,-1.05,-0.95,3.05,0.93,3.83,0.18,239.69,1.07,69.09,0.15,0.12,1.12,53.93,88.87,0.1,0.1,0.2,0.15,0.12,105.2,0.12,847.0,8.89,74.27,89100.0,179.0,191.64,19.91,11.0,62.0,0.0
6.2,66.2,3249.9,7.07,73.48,90.0,180.0,636.4,73.0,102.0,11.67,0.01,630.0,10.0,1.22,0.0,1.22,-0.85,-1.6,1.71,0.47,3.83,0.18,239.69,1.07,69.09,0.17,0.15,1.12,39.72,57.16,0.09,0.11,0.21,0.17,0.15,102.0,0.13,1191.0,9.33,74.27,121500.0,172.0,623.27,114.2,15.0,63.0,0.0
6.17,65.87,8856.63,1.0,0.0,270.0,270.0,270.0,73.0,102.0,11.33,0.01,810.0,13.0,1.22,0.0,1.22,-0.41,-1.05,10.28,2.54,3.83,0.18,239.69,1.01,69.09,0.19,0.17,1.05,28.72,62.4,0.12,0.13,0.26,0.19,0.17,119.6,0.17,1355.0,11.59,69.5,162000.0,97.0,398.5,33.5,20.0,64.0,0.0
6.5,65.99,8804.69,2.53,63.64,159.1,254.56,402.49,73.0,102.0,11.33,0.0,450.0,6.0,1.22,0.0,1.22,-0.56,-1.69,2.32,0.55,3.83,0.18,239.69,1.0,69.09,0.19,0.15,1.03,28.58,46.36,0.08,0.15,0.23,0.19,0.16,106.9,0.12,1212.0,8.42,68.81,129600.0,147.0,452.31,153.81,16.0,65.0,0.0
6.2,65.71,15637.46,3.82,73.48,84.85,127.28,324.5,73.0,102.0,7.07,0.01,630.0,9.0,1.1,0.0,1.1,-0.53,-0.74,1.94,-0.16,3.83,0.18,239.69,1.06,69.09,0.34,0.25,1.1,20.31,36.65,0.74,0.17,0.91,0.34,0.25,107.0,0.21,757.0,15.69,73.1,81000.0,34.0,282.6,4.5,10.0,66.0,0.0
5.96,66.03,4002.99,3.57,49.3,126.0,180.0,450.0,73.0,102.0,9.01,0.0,450.0,7.0,1.09,0.0,1.09,-0.83,-0.9,2.71,0.88,3.83,0.18,239.69,1.01,69.09,0.18,0.16,1.05,33.02,40.94,0.09,0.15,0.24,0.18,0.16,108.1,0.16,974.0,11.49,69.92,105300.0,179.0,524.77,7.85,13.0,67.0,0.0
5.96,66.04,3696.93,3.04,94.93,132.44,201.25,402.49,73.0,102.0,7.89,0.0,540.0,7.0,1.09,0.0,1.09,-0.53,-0.96,9.09,2.35,3.83,0.18,239.69,1.06,69.09,0.2,0.19,1.1,25.91,45.26,0.07,0.15,0.23,0.2,0.18,128.2,0.2,1011.0,14.88,73.38,129600.0,151.0,533.94,11.38,16.0,68.0,0.0
6.0,66.05,3389.24,2.1,99.78,368.93,524.79,774.21,73.0,102.0,14.65,0.0,1080.0,17.0,1.09,0.0,1.09,-0.28,-0.91,3.18,0.35,3.83,0.18,239.69,1.09,69.09,0.18,0.17,1.14,31.97,43.63,0.11,0.15,0.26,0.19,0.17,162.9,0.15,2387.0,11.63,75.6,388800.0,126.0,538.46,25.44,48.0,69.0,0.0
6.19,66.25,3931.53,5.5,86.17,67.5,180.0,371.08,73.0,102.0,9.71,0.01,540.0,6.0,1.22,0.0,1.22,-0.41,-1.47,3.72,0.94,3.83,0.18,239.69,1.07,69.09,0.18,0.16,1.11,32.77,47.54,0.07,0.14,0.21,0.18,0.17,104.2,0.12,1011.0,9.04,74.0,105300.0,166.0,659.15,124.0,13.0,70.0,0.0
6.03,66.17,3210.47,3.85,49.3,126.0,180.0,484.66,73.0,102.0,9.3,0.0,540.0,8.0,1.09,0.0,1.09,-0.36,-0.86,2.61,0.8,3.83,0.18,239.69,1.06,69.09,0.19,0.18,1.1,29.17,32.58,0.06,0.15,0.22,0.18,0.18,110.4,0.17,1027.0,12.39,72.93,113400.0,75.0,618.5,60.0,14.0,71.0,0.0
6.52,65.34,37243.55,1.5,0.0,180.0,180.0,270.0,73.0,102.0,5.05,0.0,540.0,5.0,0.0,0.0,0.0,0.0,-0.89,2.02,-0.06,3.83,0.18,239.69,1.07,69.09,0.21,0.17,1.11,24.23,44.88,0.08,0.19,0.27,0.22,0.16,149.8,0.18,757.0,13.73,74.07,113400.0,0.0,1.0,18.14,14.0,72.0,0.0
6.61,66.15,9854.52,3.0,113.84,180.0,270.0,540.0,73.0,102.0,8.76,0.0,540.0,9.0,1.22,0.0,1.22,-0.59,-2.05,2.6,0.29,3.83,0.18,239.69,0.95,69.09,0.23,0.22,0.99,19.22,22.41,0.1,0.19,0.29,0.23,0.23,136.0,0.22,1191.0,14.62,65.85,162000.0,178.0,552.4,220.75,20.0,73.0,0.0
5.99,66.23,4774.22,2.67,51.96,135.0,180.0,360.0,73.0,102.0,9.71,0.01,540.0,8.0,1.22,0.0,1.22,-0.31,-0.84,4.5,1.68,3.83,0.18,239.69,1.09,69.09,0.19,0.16,1.13,28.68,93.42,0.06,0.16,0.22,0.19,0.15,104.2,0.18,1011.0,13.4,75.0,105300.0,103.0,658.69,60.08,13.0,74.0,0.0
6.23,66.22,3124.09,2.37,51.96,120.0,180.0,284.6,73.0,102.0,7.07,0.01,450.0,7.0,1.22,0.0,1.22,-0.84,-1.52,2.67,0.77,3.83,0.18,239.69,0.99,69.09,0.19,0.16,1.03,28.23,51.89,0.06,0.17,0.22,0.19,0.16,107.0,0.14,757.0,9.82,68.3,81000.0,15.0,631.9,126.7,10.0,75.0,0.0
6.22,65.8,11172.62,3.82,146.97,84.85,254.56,324.5,73.0,102.0,6.4,0.01,450.0,5.0,1.1,0.0,1.1,-0.71,-0.98,3.79,1.15,3.83,0.18,239.69,1.02,69.09,0.18,0.14,1.06,31.99,62.57,0.04,0.16,0.19,0.18,0.15,112.5,0.13,720.0,8.93,70.5,81000.0,153.0,348.9,30.8,10.0,76.0,0.0
6.34,66.26,4808.42,2.0,0.0,127.28,127.28,254.56,73.0,102.0,6.79,0.0,360.0,6.0,1.09,0.0,1.09,-0.41,-2.33,2.2,0.23,3.83,0.18,239.69,1.01,69.09,0.18,0.16,1.05,30.96,45.44,0.07,0.15,0.22,0.18,0.16,114.5,0.14,778.0,9.69,69.73,89100.0,139.0,649.82,167.45,11.0,77.0,0.0
6.29,66.23,3594.74,4.12,0.0,90.0,90.0,371.08,73.0,102.0,7.07,0.01,540.0,8.0,1.22,0.0,1.22,-0.82,-1.43,2.69,1.13,3.83,0.18,239.69,1.15,69.09,0.21,0.21,1.2,23.5,26.72,0.07,0.17,0.24,0.21,0.21,107.0,0.21,757.0,16.77,79.6,81000.0,19.0,639.1,147.5,10.0,78.0,0.0
5.94,66.16,3455.72,3.27,88.49,165.0,270.0,540.0,73.0,102.0,11.65,0.0,540.0,9.0,1.09,0.0,1.09,-0.25,-1.07,2.88,-0.03,3.83,0.18,239.69,1.02,69.09,0.18,0.18,1.06,33.76,40.4,0.12,0.12,0.24,0.18,0.18,114.9,0.19,1339.0,13.27,70.74,153900.0,98.0,621.21,31.63,19.0,79.0,0.0
6.25,66.22,3197.17,1.84,42.7,176.59,201.25,324.5,73.0,102.0,11.1,0.01,720.0,9.0,1.22,0.0,1.22,-0.51,-1.37,3.13,-0.63,3.83,0.18,239.69,1.04,69.09,0.2,0.17,1.08,26.92,39.17,0.08,0.16,0.25,0.2,0.17,101.1,0.12,1122.0,9.01,72.0,113400.0,57.0,634.0,133.64,14.0,80.0,0.0
5.95,66.21,4515.09,0.0,0.0,0.0,0.0,402.49,73.0,102.0,6.12,0.01,450.0,6.0,1.09,0.0,1.09,-0.58,-0.97,2.66,-0.21,3.83,0.18,239.69,1.03,69.09,0.19,0.18,1.08,31.03,48.78,0.1,0.14,0.24,0.19,0.18,115.1,0.11,704.0,8.11,71.5,81000.0,37.0,651.8,47.2,10.0,81.0,0.0
6.02,65.98,5509.43,4.22,63.64,95.46,127.28,402.49,73.0,102.0,7.75,0.0,360.0,5.0,1.09,0.0,1.09,-0.36,-1.03,2.39,0.04,3.83,0.18,239.69,1.06,69.09,0.15,0.12,1.1,44.15,93.7,0.06,0.12,0.18,0.16,0.13,112.0,0.07,868.0,5.47,73.33,97200.0,34.0,483.92,13.33,12.0,82.0,0.0
6.02,66.11,3308.85,2.55,127.28,127.28,254.56,324.5,73.0,102.0,8.46,0.01,540.0,7.0,1.09,0.0,1.09,-0.46,-0.98,2.27,0.68,3.83,0.18,239.69,1.07,69.09,0.17,0.16,1.12,36.95,45.51,0.02,0.16,0.18,0.17,0.16,102.6,0.18,868.0,13.04,74.18,89100.0,60.0,576.64,44.82,11.0,83.0,0.0
6.31,65.57,22706.47,1.8,73.48,212.13,254.56,381.84,73.0,102.0,9.69,0.01,720.0,10.0,1.24,0.0,1.24,-0.41,-0.76,3.11,0.45,3.83,0.18,239.69,1.09,69.09,0.37,0.24,1.13,21.08,53.25,0.74,0.13,0.87,0.4,0.27,112.0,0.08,1085.0,5.97,75.13,121500.0,38.0,177.07,3.93,15.0,84.0,0.0
6.01,65.98,5217.91,1.5,0.0,180.0,180.0,270.0,73.0,102.0,6.12,0.0,360.0,5.0,1.1,0.0,1.1,-0.66,-0.98,2.71,0.08,3.83,0.18,239.69,1.09,69.09,0.2,0.16,1.14,27.28,51.57,0.1,0.14,0.24,0.2,0.17,115.1,0.11,704.0,8.15,75.6,81000.0,180.0,490.0,11.8,10.0,85.0,0.0
6.22,65.72,3921.55,4.68,753.07,1719.49,2892.63,8042.29,50.0,82.0,88.24,0.0,11610.0,214.0,1.23,0.0,1.23,-0.11,-0.65,3.83,0.41,5.07,0.87,221.97,1.11,55.85,0.29,0.25,0.41,17.15,27.12,0.94,0.13,1.07,0.38,0.33,380.1,0.28,33541.0,17.5,62.06,12749400.0,85.0,288.26,13.03,1574.0,1.0,0.0
7.39,65.87,15413.42,14.93,85.79,190.67,484.66,2846.05,50.0,82.0,61.69,0.0,2160.0,38.0,1.22,0.0,1.22,-0.14,-2.59,3.79,0.55,5.07,0.87,221.97,0.9,55.85,0.34,0.28,0.34,9.62,20.73,0.33,0.24,0.57,0.34,0.28,113.4,0.25,6998.0,12.73,50.33,793800.0,110.0,292.22,386.31,98.0,2.0,1.0
6.06,65.93,2234.43,25.99,60.68,86.78,127.28,2255.39,50.0,82.0,44.42,0.0,1530.0,30.0,1.09,0.0,1.09,-0.11,-0.78,3.51,0.25,5.07,0.87,221.97,0.88,55.85,0.3,0.27,0.33,12.21,19.77,0.19,0.2,0.39,0.3,0.28,102.8,0.19,4568.0,9.14,48.9,469800.0,60.0,450.21,13.16,58.0,3.0,0.0
6.32,65.72,2495.36,18.99,56.8,114.55,180.0,2174.95,50.0,82.0,42.61,0.0,1530.0,31.0,1.1,0.0,1.1,-0.07,-1.31,2.64,0.52,5.07,0.87,221.97,0.86,55.85,0.3,0.25,0.32,11.71,23.31,0.16,0.21,0.38,0.3,0.26,100.4,0.16,4277.0,7.59,48.15,429300.0,67.0,281.09,43.89,53.0,4.0,0.0
6.12,65.81,2774.75,5.36,120.54,223.92,484.66,1200.75,50.0,82.0,35.54,0.0,1440.0,25.0,1.22,0.0,1.22,-0.16,-0.61,4.51,0.72,5.07,0.87,221.97,0.99,55.85,0.41,0.3,0.37,12.55,21.78,0.69,0.12,0.81,0.44,0.32,125.4,0.27,4457.0,15.2,55.51,558900.0,74.0,363.12,4.49,69.0,5.0,0.0
6.96,65.87,8862.8,8.97,133.49,526.56,829.76,4724.79,50.0,82.0,77.39,0.0,5490.0,96.0,1.22,0.0,1.22,-0.22,-2.5,3.56,0.69,5.07,0.87,221.97,0.88,55.85,0.28,0.24,0.33,14.45,24.48,0.31,0.11,0.42,0.29,0.25,195.2,0.28,15106.0,13.97,49.35,2948400.0,140.0,333.23,263.09,364.0,6.0,1.0
6.24,65.77,3071.76,2.45,113.95,1023.42,1288.6,2510.34,50.0,82.0,29.83,0.0,3600.0,68.0,1.23,0.0,1.23,-0.09,-0.91,3.29,0.75,5.07,0.87,221.97,1.12,55.85,0.25,0.23,0.42,16.49,24.07,0.16,0.17,0.33,0.25,0.24,325.4,0.25,9707.0,15.73,62.63,3159000.0,76.0,324.11,31.03,390.0,7.0,0.0
6.48,65.59,5083.61,22.02,36.28,73.12,90.0,1609.97,50.0,82.0,34.75,0.01,1350.0,25.0,1.1,0.0,1.1,-0.11,-1.71,2.36,-0.04,5.07,0.87,221.97,0.87,55.85,0.35,0.28,0.32,8.4,16.57,0.14,0.25,0.39,0.35,0.28,83.6,0.12,2906.0,5.73,48.37,243000.0,66.0,177.17,59.37,30.0,8.0,0.0
6.34,65.86,2676.06,12.07,49.92,103.85,180.0,1253.55,50.0,82.0,28.23,0.0,990.0,18.0,1.22,0.0,1.22,-0.16,-1.54,2.56,0.24,5.07,0.87,221.97,0.94,55.85,0.3,0.22,0.35,11.78,32.36,0.22,0.19,0.41,0.31,0.23,95.8,0.16,2705.0,8.3,52.47,259200.0,70.0,372.59,79.84,32.0,9.0,0.0
5.97,66.04,3620.58,12.18,59.45,92.57,127.28,1127.7,50.0,82.0,26.76,0.0,1080.0,21.0,1.09,0.0,1.09,-0.13,-0.9,3.21,-0.87,5.07,0.87,221.97,0.88,55.85,0.3,0.22,0.33,12.47,33.66,0.22,0.18,0.41,0.29,0.23,90.4,0.14,2419.0,7.01,49.33,218700.0,62.0,531.37,12.48,27.0,10.0,0.0
6.05,65.94,2397.37,20.68,43.23,62.31,90.0,1288.6,50.0,82.0,27.02,0.01,1080.0,20.0,1.09,0.0,1.09,-0.14,-0.9,2.0,-0.05,5.07,0.87,221.97,0.83,55.85,0.32,0.3,0.31,10.13,15.23,0.09,0.28,0.37,0.32,0.3,84.8,0.18,2292.0,8.44,46.54,194400.0,66.0,458.83,14.12,24.0,11.0,0.0
6.54,65.79,3822.62,11.32,65.25,110.77,180.0,1253.55,50.0,82.0,24.34,0.0,1170.0,22.0,1.1,0.0,1.1,-0.16,-1.63,2.34,0.11,5.07,0.87,221.97,0.92,55.85,0.34,0.26,0.34,9.22,26.08,0.15,0.27,0.42,0.34,0.29,101.6,0.11,2472.0,5.46,51.39,251100.0,69.0,308.71,120.26,31.0,12.0,1.0
6.33,65.85,2685.39,5.91,45.0,150.0,180.0,886.4,50.0,82.0,17.41,0.0,810.0,16.0,1.09,0.0,1.09,-0.16,-1.6,3.55,0.91,5.07,0.87,221.97,0.91,55.85,0.32,0.24,0.34,11.12,23.0,0.24,0.22,0.46,0.32,0.27,116.2,0.19,2022.0,9.88,50.9,234900.0,68.0,371.17,74.62,29.0,13.0,0.0
5.93,66.06,3877.85,10.77,42.43,90.0,180.0,969.33,50.0,82.0,22.15,0.0,900.0,17.0,1.09,0.0,1.09,-0.15,-0.77,2.55,-0.29,5.07,0.87,221.97,0.86,55.85,0.31,0.26,0.32,10.9,21.09,0.18,0.23,0.41,0.31,0.27,93.7,0.14,2075.0,6.94,48.12,194400.0,69.0,550.08,7.25,24.0,14.0,0.0
7.34,65.94,14532.74,3.75,149.71,193.62,324.5,725.6,50.0,82.0,14.62,0.0,630.0,12.0,1.22,0.0,1.22,-0.29,-2.62,8.2,2.01,5.07,0.87,221.97,0.83,55.85,0.36,0.31,0.31,8.59,14.56,0.21,0.24,0.46,0.35,0.34,131.1,0.35,1916.0,16.15,46.23,251100.0,61.0,347.65,388.03,31.0,15.0,0.0
6.15,65.89,2312.51,41.23,53.67,25.46,127.28,1049.57,50.0,82.0,22.11,0.01,900.0,17.0,1.09,0.0,1.09,-0.09,-0.91,2.54,0.28,5.07,0.87,221.97,0.89,55.85,0.3,0.27,0.33,12.64,17.05,0.2,0.19,0.39,0.29,0.27,89.8,0.17,1985.0,8.49,49.77,178200.0,62.0,412.77,31.23,22.0,16.0,0.0
6.18,65.79,2828.35,15.09,44.42,83.08,180.0,1253.55,50.0,82.0,27.11,0.0,990.0,18.0,1.09,0.0,1.09,-0.13,-0.85,4.67,0.75,5.07,0.87,221.97,0.9,55.85,0.26,0.26,0.34,15.15,18.79,0.13,0.18,0.31,0.26,0.26,89.8,0.17,2435.0,8.8,50.37,218700.0,68.0,339.48,16.7,27.0,17.0,0.0
6.42,65.59,4390.92,13.8,25.98,82.5,90.0,1138.42,50.0,82.0,28.15,0.0,990.0,18.0,1.1,0.0,1.1,-0.13,-1.54,2.66,-0.08,5.07,0.87,221.97,0.92,55.85,0.28,0.24,0.34,13.98,20.7,0.19,0.19,0.38,0.28,0.24,86.5,0.13,2435.0,6.47,51.35,210600.0,69.0,186.77,43.62,26.0,18.0,0.0
6.1,66.07,4016.9,10.16,51.09,99.0,180.0,1006.23,50.0,82.0,21.15,0.0,810.0,15.0,1.09,0.0,1.09,-0.16,-1.47,2.12,0.45,5.07,0.87,221.97,0.88,55.85,0.31,0.26,0.33,11.09,17.67,0.15,0.24,0.39,0.31,0.27,93.9,0.14,1985.0,6.81,49.26,186300.0,66.0,542.52,56.3,23.0,19.0,0.0
